update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,9,0,0,0,0,0,0,0,0,0
1,16,6,6,9,0,0,0,0,0,0,1,0,0
2,32,6,18,9,0,0,0,0,0,0,3,0,0
3,76,6,30,10,0,0,0,0,0,0,5,0,0
4,116,6.33333,38,12,0,0,0,0,0,0,5,0,1
5,48,6.33333,38,13,0,0,0,0,0,0,5,0,1
6,76,6.33333,38,13,0,0,0,0,0,0,5,0,1
7,104,6,48,14,0,0,0,0,0,0,8,0,0
8,144,6.2,62,17,0,0,0,0,0,0,9,0,1
9,152,6.2,62,20,0,0,0,0,0,0,9,0,1
10,144,6.18182,68,21,0,0,0,0,0,0,10,0,1
11,160,6.14286,86,23,0,0,0,0,0,0,13,0,1
12,196,6.26667,94,27,0,0,0,0,0,0,13,0,2
13,204,6.13333,92,30,0,0,0,0,0,0,14,0,1
14,172,6.13333,92,31,0,0,0,0,0,0,14,0,1
15,192,6.22222,112,35,0,0,0,0,0,0,16,0,2
16,248,6.2,124,36,0,0,0,0,0,0,18,0,2
17,296,6.26087,144,39,0,0,0,0,0,0,20,0,3
18,284,6.24,156,43,0,0,0,0,0,0,22,0,3
19,308,6.24,156,48,0,0,0,0,0,0,22,0,3
20,320,6.14286,172,51,0,0,0,0,0,0,26,0,2
21,328,6.06667,182,53,0,0,0,0,0,0,29,0,1
22,516,6.05405,224,56,0,0,0,0,0,0,36,0,1
23,496,6.09756,250,62,0,0,0,0,0,0,39,0,2
24,492,6.14286,258,64,0,0,0,0,0,0,39,0,3
25,488,6.14286,258,66,0,0,0,0,0,0,39,0,3
26,572,6.09524,256,68,0,0,0,0,0,0,40,0,2
27,524,6.09091,268,69,0,0,0,0,0,0,42,0,2
28,676,6.08163,298,70,0,0,0,0,0,0,47,0,2
29,576,6.09524,256,73,0,0,0,0,0,0,40,0,2
30,636,6.07843,310,77,0,0,0,0,0,0,49,0,2
31,652,6.07547,322,78,0,0,0,0,0,0,51,0,2
32,608,6.04167,290,81,0,0,0,0,0,0,47,0,1
33,704,6,300,83,0,0,0,0,0,0,50,0,0
34,700,6.03774,320,85,0,0,0,0,0,0,52,0,1
35,776,6.10169,360,87,0,0,0,0,0,0,56,0,3
36,720,6.07407,328,89,0,0,0,0,0,0,52,0,2
37,732,6.07407,328,90,0,0,0,0,0,0,52,0,2
38,636,6.07692,316,93,0,0,0,0,0,0,50,0,2
39,816,6.13115,374,94,0,0,0,0,0,0,57,0,4
40,784,6.19672,378,96,0,0,0,0,0,0,55,0,6
41,764,6.16667,370,98,0,0,0,0,0,0,55,0,5
42,932,6.21538,404,98,0,0,0,0,0,0,58,0,7
43,772,6.10526,348,98,0,0,0,0,0,0,54,0,3
44,808,6.13115,374,99,0,0,0,0,0,0,57,0,4
45,828,6.13559,362,99,0,0,0,0,0,0,55,0,4
46,776,6.21429,348,99,0,0,0,0,0,0,50,0,6
47,852,6.13559,362,99,0,0,0,0,0,0,55,0,4
48,860,6.22222,392,99,0,0,0,0,0,0,56,0,7
49,868,6.16949,364,99,0,0,0,0,0,0,54,0,5
50,932,6.12698,386,99,0,0,0,0,0,0,59,0,4
51,836,6.12308,398,99,0,0,0,0,0,0,61,0,4
52,888,6.09375,390,100,0,0,0,0,0,0,61,0,3
53,828,6.12698,386,100,0,0,0,0,0,0,59,0,4
54,896,6.12121,404,100,0,0,0,0,0,0,62,0,4
55,816,6.15873,388,100,0,0,0,0,0,0,58,0,5
56,840,6.11268,434,100,0,0,0,0,0,0,67,0,4
57,680,6.13559,362,100,0,0,0,0,0,0,55,0,4
58,824,6.05634,430,100,0,0,0,0,0,0,69,0,2
59,824,6.02899,416,100,0,0,0,0,0,0,68,0,1
60,828,6.06154,394,100,0,0,0,0,0,0,63,0,2
61,904,6.06154,394,100,0,0,0,0,0,0,63,0,2
62,940,6.05882,412,100,0,0,0,0,0,0,66,0,2
63,816,6.06349,382,100,0,0,0,0,0,0,61,0,2
64,860,6.06154,394,100,0,0,0,0,0,0,63,0,2
