update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,9,0,0,0,0,0,0,0,0,0,0
1,64,6,24,9,0,0,0,0,0,0,4,0,0,0
2,80,6,30,9,0,0,0,0,0,0,5,0,0,0
3,64,6,30,13,0,0,0,0,0,0,5,0,0,0
4,112,6,54,13,0,0,0,0,0,0,9,0,0,0
5,108,6,54,14,0,0,0,0,0,0,9,0,0,0
6,84,6,54,17,0,0,0,0,0,0,9,0,0,0
7,140,6,72,18,0,0,0,0,0,0,12,0,0,0
8,184,6,90,19,0,0,0,0,0,0,15,0,0,0
9,172,6.25,75,23,0,0,0,0,0,0,11,0,0,1
10,248,6.16667,111,24,0,0,0,0,0,0,17,0,0,1
11,240,6.17647,105,27,0,0,0,0,0,0,16,0,0,1
12,332,6.15,123,28,0,0,0,0,0,0,19,0,0,1
13,248,6.16667,111,30,0,0,0,0,0,0,17,0,0,1
14,308,6.12,153,33,0,0,0,0,0,0,24,0,0,1
15,300,6,138,37,0,0,0,0,0,0,23,0,0,0
16,376,6,180,40,0,0,0,0,0,0,30,0,0,0
17,364,6,192,48,0,0,0,0,0,0,32,0,0,0
18,468,6.08571,213,51,0,0,0,0,0,0,34,0,0,1
19,508,6.08571,213,52,0,0,0,0,0,0,34,0,0,1
20,460,6.08333,219,55,0,0,0,0,0,0,35,0,0,1
21,456,6,228,63,0,0,0,0,0,0,38,0,0,0
22,572,6,276,67,0,0,0,0,0,0,46,0,0,0
23,528,6,270,72,0,0,0,0,0,0,45,0,0,0
24,612,6,282,78,0,0,0,0,0,0,47,0,0,0
25,656,6,318,83,0,0,0,0,0,0,53,0,0,0
26,756,6.05172,351,89,0,0,0,0,0,0,57,0,0,1
27,788,6.16071,345,91,0,0,0,0,0,0,53,0,0,3
28,828,6.09231,396,95,0,0,0,0,0,0,63,0,0,2
29,844,6.08824,414,96,0,0,0,0,0,0,66,0,0,2
30,804,6.04688,387,96,0,0,0,0,0,0,63,0,0,1
31,884,6.24194,387,98,0,0,0,0,0,0,57,0,0,5
32,916,6.14286,387,99,0,0,0,0,0,0,60,0,0,3
33,1076,6.19672,378,100,0,0,0,0,0,0,57,0,0,4
34,1016,6.1791,414,100,0,0,0,0,0,0,63,0,0,4
35,1136,6.33333,399,100,0,0,0,0,0,0,56,0,0,7
36,1132,6.31818,417,100,0,0,0,0,0,0,59,0,0,7
37,980,6.28571,396,100,0,0,0,0,0,0,57,0,0,6
38,1100,6.29032,390,100,0,0,0,0,0,0,56,0,0,6
39,1424,6.32308,411,100,0,0,0,0,0,0,58,0,0,7
40,1396,6.38095,402,100,0,0,0,0,0,0,55,0,0,8
41,1300,6.30508,372,100,0,0,0,0,0,0,53,0,0,6
42,1292,6.19048,390,100,0,0,0,0,0,0,59,0,0,4
43,1260,6.20339,366,100,0,0,0,0,0,0,55,0,0,4
44,1296,6.32727,348,100,0,0,0,0,0,0,49,0,0,6
45,1232,6.29032,390,100,0,0,0,0,0,0,56,0,0,6
46,1388,6.4918,396,100,0,0,0,0,0,0,51,0,0,10
47,1320,6.64286,372,100,0,0,0,0,0,0,44,0,0,12
48,1056,6.3,378,100,0,0,0,0,0,0,54,0,0,6
49,1108,6.50847,384,100,0,0,0,0,0,0,49,0,0,10
50,1308,6.54098,399,100,0,0,0,0,0,0,50,0,0,11
51,1164,6.5,390,100,0,0,0,0,0,0,50,0,0,10
52,1108,6.45763,381,100,0,0,0,0,0,0,50,0,0,9
53,1152,6.31579,360,100,0,0,0,0,0,0,51,0,0,6
54,1180,6.30357,353,100,0,0,0,0,0,0,50,0,1,5
55,1440,6.37705,389,100,0,0,0,0,0,0,53,0,1,7
56,1336,6.54098,399,100,0,0,0,0,0,0,50,0,0,11
57,1428,6.51724,378,100,0,0,0,0,0,0,48,0,0,10
58,1336,6.5,390,100,0,0,0,0,0,0,50,0,0,10
59,1448,6.47368,369,100,0,0,0,0,0,0,48,0,0,9
60,1404,6.50943,345,100,0,0,0,0,0,0,44,0,0,9
61,1620,6.35593,375,100,0,0,0,0,0,0,52,0,0,7
62,1184,6.2459,381,100,0,0,0,0,0,0,56,0,0,5
63,1008,6.32812,405,100,0,0,0,0,0,0,57,0,0,7
64,1044,6.15254,363,100,0,0,0,0,0,0,56,0,0,3
65,1012,6.15517,357,100,0,0,0,0,0,0,55,0,0,3
66,1192,6.33333,361,100,0,0,0,0,0,0,50,0,2,5
67,1364,6.32258,392,100,0,0,0,0,0,0,55,0,1,6
68,1248,6.40678,378,100,0,0,0,0,0,0,51,0,0,8
69,1328,6.42105,366,100,0,0,0,0,0,0,49,0,0,8
70,1356,6.4,384,100,0,0,0,0,0,0,52,0,0,8
71,1196,6.26316,357,100,0,0,0,0,0,0,52,0,0,5
72,1432,6.6,363,100,0,0,0,0,0,0,44,0,0,11
73,1300,6.62069,384,100,0,0,0,0,0,0,46,0,0,12
74,1152,6.42857,360,100,0,0,0,0,0,0,48,0,0,8
75,1196,6.52941,333,100,0,0,0,0,0,0,42,0,0,9
76,1304,6.61017,390,100,0,0,0,0,0,0,47,0,0,12
77,1404,6.59016,402,100,0,0,0,0,0,0,49,0,0,12
78,1400,6.53226,405,100,0,0,0,0,0,0,51,0,0,11
79,1356,6.60938,423,100,0,0,0,0,0,0,51,0,0,13
80,1228,6.35,381,100,0,0,0,0,0,0,53,0,0,7
81,1356,6.44262,393,100,0,0,0,0,0,0,52,0,0,9
82,1368,6.55932,387,100,0,0,0,0,0,0,48,0,0,11
83,1540,6.59016,402,100,0,0,0,0,0,0,49,0,0,12
84,1492,6.55932,387,100,0,0,0,0,0,0,48,0,0,11
85,1168,6.48214,363,100,0,0,0,0,0,0,47,0,0,9
