update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
4,44,9,9,11,0,0,0,0,0,0,0,0,0,1
5,24,9,9,12,0,0,0,0,0,0,0,0,0,1
6,4,9,9,12,0,0,0,0,0,0,0,0,0,1
7,4,9,9,12,0,0,0,0,0,0,0,0,0,1
8,48,9,18,13,0,0,0,0,0,0,0,0,0,2
9,72,9,27,14,0,0,0,0,0,0,0,0,0,3
10,76,9,36,16,0,0,0,0,0,0,0,0,0,4
11,36,9,36,17,0,0,0,0,0,0,0,0,0,4
12,16,9,36,17,0,0,0,0,0,0,0,0,0,4
13,60,9,45,17,0,0,0,0,0,0,0,0,0,5
14,84,9,54,18,0,0,0,0,0,0,0,0,0,6
15,88,9,63,21,0,0,0,0,0,0,0,0,0,7
16,48,9,63,23,0,0,0,0,0,0,0,0,0,7
17,108,9,63,24,0,0,0,0,0,0,0,0,0,7
18,68,9,63,24,0,0,0,0,0,0,0,0,0,7
19,112,9,72,26,0,0,0,0,0,0,0,0,0,8
20,72,9,72,28,0,0,0,0,0,0,0,0,0,8
21,164,9,99,29,0,0,0,0,0,0,0,0,0,11
22,188,9,108,33,0,0,0,0,0,0,0,0,0,12
23,84,9,99,35,0,0,0,0,0,0,0,0,0,11
24,256,9,108,35,0,0,0,0,0,0,0,0,0,12
25,280,9,117,38,0,0,0,0,0,0,0,0,0,13
26,152,9,99,39,0,0,0,0,0,0,0,0,0,11
27,108,9,99,40,0,0,0,0,0,0,0,0,0,11
28,176,9,117,42,0,0,0,0,0,0,0,0,0,13
29,268,9,144,46,0,0,0,0,0,0,0,0,0,16
30,188,9,144,49,0,0,0,0,0,0,0,0,0,16
31,192,9,162,53,0,0,0,0,0,0,0,0,0,18
32,276,9,153,54,0,0,0,0,0,0,0,0,0,17
33,320,9,153,55,0,0,0,0,0,0,0,0,0,17
34,344,9,162,57,0,0,0,0,0,0,0,0,0,18
35,296,9,162,61,0,0,0,0,0,0,0,0,0,18
36,304,9,171,65,0,0,0,0,0,0,0,0,0,19
37,420,9,189,68,0,0,0,0,0,0,0,0,0,21
38,328,9,162,68,0,0,0,0,0,0,0,0,0,18
39,372,9,171,69,0,0,0,0,0,0,0,0,0,19
40,448,9,198,72,0,0,0,0,0,0,0,0,0,22
41,384,9,207,73,0,0,0,0,0,0,0,0,0,23
42,372,9,216,74,0,0,0,0,0,0,0,0,0,24
43,512,9,243,77,0,0,0,0,0,0,0,0,0,27
44,492,9,243,80,0,0,0,0,0,0,0,0,0,27
45,444,9,243,83,0,0,0,0,0,0,0,0,0,27
46,500,9,225,85,0,0,0,0,0,0,0,0,0,25
47,556,9,243,89,0,0,0,0,0,0,0,0,0,27
48,528,9,252,91,0,0,0,0,0,0,0,0,0,28
49,540,9,279,92,0,0,0,0,0,0,0,0,0,31
50,480,9,279,93,0,0,0,0,0,0,0,0,0,31
51,552,9,297,94,0,0,0,0,0,0,0,0,0,33
52,620,9,288,96,0,0,0,0,0,0,0,0,0,32
53,584,9,288,98,0,0,0,0,0,0,0,0,0,32
54,352,9,270,98,0,0,0,0,0,0,0,0,0,30
55,432,9,261,99,0,0,0,0,0,0,0,0,0,29
56,736,9,306,99,0,0,0,0,0,0,0,0,0,34
57,568,9,297,99,0,0,0,0,0,0,0,0,0,33
58,636,9,279,99,0,0,0,0,0,0,0,0,0,31
59,496,9,288,99,0,0,0,0,0,0,0,0,0,32
60,488,9,315,99,0,0,0,0,0,0,0,0,0,35
61,644,9,324,99,0,0,0,0,0,0,0,0,0,36
62,720,9,333,99,0,0,0,0,0,0,0,0,0,37
63,580,9,288,99,0,0,0,0,0,0,0,0,0,32
64,564,9,297,100,0,0,0,0,0,0,0,0,0,33
65,564,9,288,100,0,0,0,0,0,0,0,0,0,32
66,644,9,315,100,0,0,0,0,0,0,0,0,0,35
67,764,9,324,100,0,0,0,0,0,0,0,0,0,36
